,reviewerID,asin,overall
21139,A2HC9ZM66MA5GG,B004UA2SZG,5.0
21140,A3OXRFCJI67IMN,B00BUMDR1Q,5.0
21141,A205IFGKWY535D,B006ZBKH2Y,3.0
21142,A14030WNNO0SP8,B009GEUPXI,5.0
21143,ACZ94JB8BFMJ9,B000052YM7,5.0
21144,A2I29FE1UJ2Q21,B000URD53C,5.0
21145,A2DB3W4GWFLJIA,B009WLXB68,3.0
21146,A2ZK1I3BPGLOVD,B001ET6XNO,5.0
21147,A12VPAGE4NL1YP,B003ZUZCDC,5.0
21148,A1CKCGZIHFBUR1,B00A76CPUA,5.0
21149,A2ZTV9TMWTE2LB,B004HSO124,5.0
21150,A1YHSQ3GAFTNEG,B002D48QRU,1.0
21151,A3CRYCM9RET3P1,B003FXG314,5.0
21152,A2RWITR1MTH8T3,B003HG4VLS,2.0
21153,A20FDDGS2QLH6O,B0009MHJE4,4.0
21154,AQYEEGNRXM0P1,B00CA05FO4,4.0
21155,A12VPAGE4NL1YP,B00871KNHO,5.0
21156,A2ZK1I3BPGLOVD,B0041SETV8,3.0
21157,A1YHSQ3GAFTNEG,B005IJTKFY,5.0
21158,A93SRU78HLB2P,B008FZ562E,4.0
21159,A1CG6I22WS6LRE,B000JWM7FA,4.0
21160,A1ZH4U4FITOLKF,B00AKZHC88,3.0
21161,A3G6LJUQ9GCZRA,B005UBN2AO,3.0
21162,A16TRKNYOSR73Y,B0043OYFKU,5.0
21163,A1UBSC80601DN1,B003JTF3VK,5.0
21164,A2V5R832QCSOMX,B009ZRFJFA,4.0
21165,AQOFLJ2IOMOO8,B00397SNMS,1.0
21166,A1CKCGZIHFBUR1,B0069FDR96,5.0
21167,A2RWITR1MTH8T3,B007O7AZBG,5.0
21168,A2S5GKEUUHWYKW,B000PQGYOU,5.0
21169,A250GXRD2BGQV2,B00027YZKM,2.0
21170,AJ317DXOHVBOS,B002LV317A,2.0
21171,A2RWITR1MTH8T3,B007O7AZ3O,5.0
21172,A18R9FIQLXLEOR,B000VP9BWW,1.0
21173,A3G4MUZMQH8NNQ,B000UVZU1S,1.0
21174,A27F2SJZZU1762,B007NHCQQE,2.0
21175,A2RIHYKK96A7LI,B00DPVH87Y,3.0
21176,A2S5GKEUUHWYKW,B00DBNDS8Y,5.0
21177,AKZR5OF8Z60FZ,B00BC3YL2W,5.0
21178,A1R377IPZOKLMM,B007DGRRG4,5.0
21179,A2RWITR1MTH8T3,B006UET5UG,4.0
21180,A2F4FJ3BIZ68GJ,B004B0U57S,4.0
21181,A2BD4PA680QAY1,B005IMHDW8,5.0
21182,AX51LQ35FS86N,B00067YSLO,5.0
21184,A3DTZTXDHK08EF,B005Y6F4WO,5.0
21185,A93SRU78HLB2P,B000R1RKVY,5.0
21186,A1CJ58ZC70RI24,B000CEQZZS,3.0
21187,A29GF42C0YFQOK,B005A2M7WC,5.0
21188,A8GV08VRRXTFZ,B000BIPJ20,4.0
21189,A2RWITR1MTH8T3,B005OZF1S2,5.0
21190,A29GF42C0YFQOK,B000C1ZCAK,3.0
21191,ANO3PLR7O4VBF,B0037TM252,5.0
21192,A20E6AKF308G64,B00CJ3MDJW,5.0
21193,A298MOJ5R8YWJM,B004CR3D4W,5.0
21194,A3HMSRC36QB8KP,B005E95YRQ,5.0
21195,A35XRT4BW4I6UD,B003TOW1H4,5.0
21196,A1LH2LJQRRMZTN,B001FB5NTG,5.0
21197,A414B9GBG3LWF,B00CFRBIC0,5.0
21198,ASXTKKZJAI4WL,B0032RQ8YA,5.0
21199,A3IAOZ7QDHKH3E,B00CBYAP0S,5.0
21200,A134C9GVEU5TQE,B009ZRFJFA,4.0
21201,A2H35PTYWVZA3I,B00AH4THVM,5.0
21202,A1HSG3VB5P3ULV,B009WI3RZQ,1.0
21203,A2SWB3I3U5QB0B,B006HJPT7W,5.0
21204,A2SHJEJ1VNAY54,B002WTC38O,4.0
21206,AQYY2OH4BRCZG,B002PBACLY,5.0
21207,A2VK4GO2TN3WRJ,B005Y6F4WO,5.0
21208,A2H35PTYWVZA3I,B00BQUALCA,5.0
21209,A2FUEW1L1B96WX,B004NMTMUK,5.0
21210,AOXEKHQJV5N7M,B003S516XO,5.0
21211,A7QEY0IX5IU8S,B008532S7W,5.0
21212,A2256XQAA1L8V8,B003JT4S7U,4.0
21213,A28QU1UG32PYNV,B001E5EDJY,5.0
21215,A3KIBLDPW1D6P9,B002MZ8BK2,5.0
21217,A3CKLLCH0MDTGH,B000F4EMP0,5.0
21219,AUBKXJYRKGOF4,B0017QA4EI,5.0
21220,A2SWB3I3U5QB0B,B009IROM5A,2.0
21221,AQYY2OH4BRCZG,B0020VJTDG,4.0
21222,AJ5586P0YFU9E,B000MUQFTI,5.0
21223,A3HMSRC36QB8KP,B009GPKW0S,5.0
21224,A3974IUIYKG0F4,B0013TM9UQ,5.0
21225,ADKAZSI0W1HVZ,B00A0IWRRG,4.0
21226,AN4RJF1WY2K78,B000NL34JU,5.0
21227,A2JUMNQQCG5S8,B003V9N1RQ,5.0
21228,A3V4J4JDLTOUZZ,B002B4LUFW,5.0
21229,AOZLM9VRG56FZ,B002B2R3IC,5.0
21230,AQYY2OH4BRCZG,B00005UQSP,2.0
21231,AVM6OR01CPJNQ,B003ZTVDBS,5.0
21233,A1PVTKDBIU106M,B001CE6T76,5.0
21234,A2256XQAA1L8V8,B005XY43IS,5.0
21235,A1EM70V2QHYO82,B00535OW6A,4.0
21236,A2SWB3I3U5QB0B,B003VMAL5I,5.0
21237,AJO9DHSRIO5E6,B008B4FKLG,3.0
21238,A3UV2LMQ50XRKY,B00005A9WP,5.0
21239,A34V33RIYZJXN5,B00DS1R8U8,1.0
21240,A2T4Y9EBPRLWB0,B0014LL3FK,5.0
21241,AJO9DHSRIO5E6,B001BALMCS,4.0
21242,ADKAZSI0W1HVZ,B00A0IWRUI,4.0
21243,AL0HMY3HHLMDB,B00B4LKHCK,2.0
21244,A3RAJ41UOEE5XH,B002CL6D56,4.0
21245,A29XGWZPJNI1HF,B00AZBWA5W,5.0
21246,A1HSG3VB5P3ULV,B004DIXYUI,2.0
21247,A1MDDJ2XUPZZOE,B003JTF3VK,5.0
21248,A3UV2LMQ50XRKY,B001ABLKK2,1.0
21249,A1WAA32LZ1488K,B0083K4WTE,3.0
21250,A3KOAAHCI18FKI,B009ZRFJFA,5.0
21251,A5A9N3HZT14KD,B00ALB397Y,5.0
21252,A15Q1VJXX8IOXB,B0041PFZZK,5.0
21253,A3ES5YQ4FU2IZH,B000L9YYTS,5.0
21254,A3LMILRM9OC3SA,B00CIX1SLW,4.0
21255,A3EI5E85YDG0DV,B0089N2MO2,5.0
21256,A1U3UICGCDNJYY,B000PY15I2,3.0
21257,AFFVUZEGP1FDQ,B00EHWP67E,2.0
21258,A199ADDPX0MJDD,B00A0IWSN4,5.0
21259,A2UQU2DU1ONVM5,B000EGSD1S,2.0
21260,A19XC6Z95GK5AB,B00EHWP67E,2.0
21261,A2BPIYAN3DEAC4,B007JZ7MVE,5.0
21262,A27Q1X75QCWTID,B00EHWP67E,1.0
21263,AOXEKHQJV5N7M,B00021C1LI,5.0
21264,A2RIAXGSBP65BJ,B00CA05FO4,3.0
21265,A3UV2LMQ50XRKY,B002CML1XE,5.0
21266,A3AAW6VXDIOF8U,B00AILKE6G,5.0
21267,AOXEKHQJV5N7M,B000LGNQPY,4.0
21268,A3T4NPSUW5IX2V,B00E0T1FOM,5.0
21269,A1WINBPELZ0YAZ,B000EBAHHG,5.0
21270,ATT5KFAV19PBG,B001UHN0FE,5.0
21271,A1HSG3VB5P3ULV,B004GNMP0U,4.0
21272,A2485BQUYWAJBV,B000V500YU,3.0
21273,A20I9N5D71O8UT,B00EA4MHN0,4.0
21274,ANAD240VFAPI6,B001JQLNMI,3.0
21275,A1HSG3VB5P3ULV,B003HG4VLS,5.0
21276,A1EM70V2QHYO82,B000O5RVJO,5.0
21277,A1LH2LJQRRMZTN,B000YJ2SLG,5.0
21278,A351KR8AGWUAZK,B008HBMVZ6,2.0
21279,A1EM70V2QHYO82,B00D5MQHCK,4.0
21280,A3AG3ZHG78N4M5,B003FSGRW4,5.0
21281,A199ADDPX0MJDD,B0058CJV50,3.0
21282,A351KR8AGWUAZK,B004W24LQ6,5.0
21283,A28VIMG9J06BLP,B002GP5XD6,5.0
21284,A1HSG3VB5P3ULV,B004DIXYWG,4.0
21285,A3AG3ZHG78N4M5,B0089XPUXM,5.0
21286,A19A31T9XZ1QWB,B002DL9M2G,5.0
21287,A1OED4I1OI70ZO,B000X2FPUU,5.0
21288,A2H35PTYWVZA3I,B001G3TGT6,5.0
21289,A2UJM9FBOB9VX7,B00AEM0W70,5.0
21290,A2FUEW1L1B96WX,B003VMZTCI,5.0
21291,ANYWPIGSTKRO1,B003JTF3VK,4.0
21292,A2EBR70V6P9W0N,B0011Z3X8O,5.0
21293,A2SWB3I3U5QB0B,B000PBQ7LK,5.0
21294,A2256XQAA1L8V8,B00AZYF90C,4.0
21295,A2CNXM5V4D8FMX,B000TFPGP0,5.0
21296,A16VM71BLBCMMK,B002NYERPU,5.0
21297,A3CBKR4HL03YR3,B003U9K9J0,5.0
21298,A3NVJQ5U5HNDH0,B00EZ80KIU,4.0
21299,A14VNXS7M0JO5K,B00004U9UY,4.0
21300,AW13H0D7Z80SG,B003H9L0TQ,5.0
21301,ANAD240VFAPI6,B001JQLNNC,4.0
21302,A1V5H6GOJ8T2UK,B00112AJ5C,5.0
21303,AH5NJQM5TC7SW,B002HEHNC0,5.0
21304,A3HJOKYEV152QJ,B005BG02BU,5.0
21305,A391OOGZ9TPB5,B005UBN5AQ,5.0
21306,A34V33RIYZJXN5,B00889WQIO,1.0
21307,AE30CDRSWSQJT,B00AO7AOOG,5.0
21310,A29XGWZPJNI1HF,B00AZBWPSO,5.0
21311,A3974IUIYKG0F4,B0028CX8FW,5.0
21312,A3PLOAPRXHDUR7,B00142DXVG,2.0
21313,AU0LLORGK9IDR,B00EA4MHN0,5.0
21314,A351KR8AGWUAZK,B004VMGTY4,5.0
21315,A1CEESCI5D19MB,B00A78TEAM,5.0
21316,A19KLWTEW9KRJ8,B008RT3FZI,2.0
21317,A1LH2LJQRRMZTN,B001KYO2BI,3.0
21318,A2XKJ1KX6XUHYP,B004ISB3BK,1.0
21319,A30YFGWIM47DJZ,B00028M3N2,5.0
21320,A1LH2LJQRRMZTN,B005WKFHYC,4.0
21321,A2KWM2I1PHD1GQ,B00BRWA92Y,5.0
21322,A1J9A6AK240KEX,B003UHXY62,4.0
21323,A3974IUIYKG0F4,B0009MHJE4,5.0
21324,A2UN2YI5JINB6V,B005SJSQIG,3.0
21325,AG05BT5GLNYLZ,B007EHWDTS,5.0
21326,A3KAVMCTCYKIBS,B0081E6X2Q,3.0
21327,ACGGGZYS19VQN,B004AIAVYS,5.0
21328,A3KO1DDFW4HYID,B003708ZBQ,3.0
21329,AXVKMYWNIHK7W,B00BUMDR1Q,5.0
21330,A1D2ABQ2X9N5TP,B0087P9PB0,4.0
21331,AVM6OR01CPJNQ,B003LDMVNM,5.0
21332,A8YOJJ0IPGM6Q,B0002XG9X2,5.0
21333,A1UETH6JZJARIW,B001WAKUTS,5.0
21334,A195UKKRO80UG9,B0071H5C76,2.0
21335,A5QGLBRJUGWP5,B002DPUXZC,5.0
21336,A3OLEIU3XMUN8K,B005OU2Y1E,5.0
21337,A3CRGYJBSII8WZ,B004Y9LAW0,2.0
21338,A1HNEBU60SSXZH,B004SSRSRS,5.0
21339,A1JD86HXXE7JPK,B00DFEGDV8,5.0
21340,A3DH53FPYSP9E,B00A3Q9LPG,3.0
21341,A28FJ93TJSSQS4,B003JTF3VK,4.0
21342,A2TKIOLTED0PA1,B000Q7UKC0,4.0
21343,A37IRE9GZ0CZ7I,B003UF0RB4,5.0
21344,A3H598HBP9T2N1,B00DQL2TCW,5.0
21345,A1HNEBU60SSXZH,B004SSM396,5.0
21346,A37IRE9GZ0CZ7I,B008S5743A,5.0
21347,A17HQRYCJH9PRY,B000F8HWXU,5.0
21348,A35CCGJDNXUDY9,B00CA05FO4,5.0
21349,AZGASE8LW7VHI,B001ECQ3YU,5.0
21351,AKMEY1BSHSDG7,B005C2NAO4,5.0
21352,A19IR0YORFSFLB,B000VWSER8,5.0
21353,A2GGRRYHTUUDAI,B000EGIFBQ,1.0
21354,A1PAGHECG401K1,B000052YKM,5.0
21355,A2FRWNZML00RMR,B008QZUHZE,5.0
21356,A1J1MTCRIMX37I,B0036Z0HL8,5.0
21357,A14H9SR1938WGO,B00A76CPUA,5.0
21359,A1PK9JYJF5Y2V6,B0050GPSW4,5.0
21360,A14H9SR1938WGO,B00AZBTUNC,4.0
21361,AA5TL7YICI9WM,B000GG2HOU,5.0
21362,AAWUC8S00IXJF,B004HI5H4U,3.0
21363,A2O70L76OLPK1Y,B006TURZA8,5.0
21364,A3VFT14904CUGV,B008CZBZMM,5.0
21365,A1NPL5Q3R58KVN,B0071GQ78U,1.0
21366,A3K91X9X2ARDOK,B000052YOR,5.0
21367,A2N9HH06FXLWFG,B000KNHJ5G,5.0
21368,A3CTOYWB73TMM0,B00AACBZMU,3.0
21369,A2SWF3CPIVLAZT,B0062GYYSA,5.0
21370,A18HIG1RPSDK9F,B0018V1DWE,4.0
21371,ATRHFOV3P2G5T,B008RS4LO8,4.0
21372,A3CRGYJBSII8WZ,B008HT1FTG,4.0
21373,A1KB8GGEAU8I8R,B00027EG9C,5.0
21374,A1N5JM9QQ3JFSS,B00AE07EGO,5.0
21375,A2O70L76OLPK1Y,B003UMNO6C,5.0
21376,A18HIG1RPSDK9F,B00373FE76,4.0
21377,A3RO8EWFXJSMLB,B0011UWXM6,5.0
21378,A3I7GLBHAHNFY,B000FBK5HW,4.0
21379,A1KSAL0YIHSMNA,B00188IFHS,4.0
21380,A2370I2A8GYV6T,B000ZMBSPE,5.0
21382,A2SWF3CPIVLAZT,B0009EXONC,3.0
21383,A1K7KX3ZQW41QA,B007JXZ88K,5.0
21384,A1KSAL0YIHSMNA,B00B7MUJR4,3.0
21385,A22YJTR3G7VT69,B000C1VWCM,5.0
21386,A2YW1MG1GKU8XD,B00CP0R5LK,3.0
21387,A33PVCHCQ2BTN0,B00CP0R5LK,5.0
21388,A2548ELQMB9QEN,B00EFGEZ3I,5.0
21389,A2I29FE1UJ2Q21,B001F51T3Q,5.0
21390,AIK4XLEHLZ1TJ,B005UL1B34,5.0
21391,A2AEI72EJO9N4N,B0002Z8SE8,2.0
21392,A31Z48BHHUTB0P,B001MIZMN4,5.0
21393,A23E9ZPS2RQZS0,B00AEM0YH8,3.0
21394,AG7Q23Q5YHPE7,B008BS9Z8G,5.0
21395,ABV3YZDXADUFX,B00FSAT2CY,5.0
21396,A37IRE9GZ0CZ7I,B000H88QOM,5.0
21397,A3W43ZV9NIVHCE,B004O6184I,5.0
21398,A1VXIY1511XQK2,B00C25L2VW,5.0
21399,AS1RPAY2NAPAQ,B00C7DYBX0,5.0
21400,A2370I2A8GYV6T,B00005TZU8,5.0
21401,A1LANBN53H1N65,B007UICMBU,4.0
21402,A2SWF3CPIVLAZT,B000QF8O8O,4.0
21403,A1OWQSNSWPVPE1,B00008MOQN,5.0
21404,A3AHDR4F2J7YXX,B00A3Q9LPG,5.0
21405,A1OWQSNSWPVPE1,B002SV0XYW,5.0
21406,A19IR0YORFSFLB,B006R1LBJA,2.0
21407,A1N5JM9QQ3JFSS,B001HTCYPC,5.0
21408,A2UUS8SH9F64EO,B000N2FAD2,5.0
21409,A1OWQSNSWPVPE1,B004BCVALG,3.0
21410,A19IR0YORFSFLB,B003SJ0FSW,5.0
21411,A414B9GBG3LWF,B00870XLDS,5.0
21412,A1USIQJ4OC0YFK,B002CL6DTM,4.0
21413,A3AZFXI0GHQ79L,B000CSYYZM,4.0
21414,ADKIM2ECCR9CR,B00198KRL4,5.0
21415,A1HNEBU60SSXZH,B005J5SGS4,3.0
21416,AKMEY1BSHSDG7,B009RNUH7C,2.0
21417,A1S86B29I3E709,B009GD05NO,4.0
21418,A221I9R7I92ORO,B00BV5EX88,4.0
21419,A14E8WUM69EA4W,B000V8MTIC,4.0
21420,A22OO4JFQ3M04I,B0055Y9AIY,1.0
21421,A34X8WTAXPVFPS,B0032FSDOA,1.0
21422,A22NH69NM8JHG0,B002PBC9Y2,3.0
21423,A3KRO2PEBHQ5JL,B0018OWHQM,4.0
21424,A1PK9JYJF5Y2V6,B004OHQR1Q,5.0
21425,AZGASE8LW7VHI,B002LITTAG,5.0
21426,A2DI5A2TOJM2F8,B001KYO5RE,1.0
21427,A2KOCBSVN1OY96,B0047F9622,5.0
21428,A2SWF3CPIVLAZT,B002RS6JPI,5.0
21429,APQJTLN9QQ5VO,B000ZMBSPE,5.0
21430,A2SN8NJLZNVIDQ,B00B0QJC6Q,1.0
21431,A1KSAL0YIHSMNA,B002MWXQP0,4.0
21432,A2548ELQMB9QEN,B005MG86TY,5.0
21433,A2UUS8SH9F64EO,B0002Z8QG8,5.0
21434,A3K91X9X2ARDOK,B008DF6XB4,5.0
21435,A2EWFC2M82ZZ9A,B00D76IPK6,5.0
21436,A1GQAKL9CGQLP1,B0009OAIE0,5.0
21437,A1KB8GGEAU8I8R,B008U12YV4,5.0
21438,A1HNEBU60SSXZH,B007S5BB8A,5.0
21439,A2548ELQMB9QEN,B000I0ZDRW,5.0
21440,A1EGI4DHOH1GE,B008FOT6U8,5.0
21441,A5WIDLW7OMT9B,B004OHQR1Q,4.0
21442,A1NPL5Q3R58KVN,B00CQ7PM9E,2.0
21443,A1OWQSNSWPVPE1,B000XSF1X0,5.0
21444,A2XRRNI714CKRW,B002P3L99G,5.0
21445,AIQU2L38AS930,B000TGEJT8,2.0
21446,A1GQAKL9CGQLP1,B006OZEYR0,5.0
21447,A2XRRNI714CKRW,B000LJCNG4,4.0
21448,A1PAGHECG401K1,B003SRBYP2,4.0
21449,A3LC4M0V0IV9VQ,B001MA0QY2,5.0
21450,A2XRRNI714CKRW,B002A9JONI,5.0
21451,A2GCVUZ1N1TBZ2,B00EA4MHN0,4.0
21452,A1S86B29I3E709,B0010XUU9M,5.0
21453,A3I7GLBHAHNFY,B00150LT40,4.0
21454,A2548ELQMB9QEN,B0000ZHH5G,5.0
21455,A317RWPY08I5QX,B00027D8IC,5.0
21456,APQJTLN9QQ5VO,B004LSLE0C,5.0
21457,A130VKD6760TV5,B003FSGRW4,2.0
21458,A2DI5A2TOJM2F8,B00A4F86KC,5.0
21459,A1F6FX6Z3HVVIU,B007BDCSZO,2.0
21460,A27HJBFDSTFVFG,B00EA4MHN0,4.0
21461,A2S0PELQX7R57K,B008JWW5K4,3.0
21462,A2YPB8IOEU10XJ,B009G0E59M,4.0
21465,A1RFZGWX46N8H7,B006WQBZ96,2.0
21466,A1LANBN53H1N65,B001E6OC44,5.0
21467,A12W8NRSYR593I,B000052XZP,5.0
21468,A39LU1X2AZPRJE,B00ATWDTIE,5.0
21469,A1S86B29I3E709,B000AADEP8,3.0
21470,A10Z57SSF7FEAN,B001MA0QY2,5.0
21471,A317RWPY08I5QX,B009GIOVKC,5.0
21472,ADKIM2ECCR9CR,B001BALMCS,4.0
21473,A1K7KX3ZQW41QA,B003SSVKBY,3.0
21474,A1DQHS7MOVYYYA,B00EA4MHN0,2.0
21475,AT4MAOPU3QJCB,B00CFRBIC0,5.0
21476,A305XM71TF83CY,B003JTF3VK,5.0
21477,A18HE80910BTZI,B00A3Q9LPG,1.0
21478,AS1RPAY2NAPAQ,B0091OCC48,5.0
21479,A3CRGYJBSII8WZ,B00A7YS5EM,5.0
21480,A27WPT9FANZ8R,B004CASKMO,3.0
21481,A1M1Y5UGONAW06,B004FKD3HI,5.0
21482,A2DZ0L9S7USMSA,B000J41MNG,2.0
21483,A1IIW9C4A5DTDR,B005C1C02S,3.0
21484,AAWJY7ZTAOZVU,B002WQ93F8,5.0
21485,A18PPUTCQ9B5ZE,B001ELJO0Q,2.0
21486,A2K5E9YNWOP5JQ,B007Q0WW0S,5.0
21487,A3QOFN2B82EQID,B004CASKMO,5.0
21488,AM9RNVQ6ZXA8X,B00A51LI1O,5.0
21489,A1K1J8KGTZ1ZHD,B004HSO124,5.0
21490,A27OTTW1CSOYWX,B002QI1E9K,5.0
21491,A2I29FE1UJ2Q21,B004DMEXQS,4.0
21492,A3J93P4GWMMSRK,B00D2IFG8S,3.0
21493,A5QGLBRJUGWP5,B001GNBW0W,5.0
21494,A221CPTL0Y71NU,B007Q0WW0S,5.0
21495,AJ317DXOHVBOS,B000AO2NXS,3.0
21496,A7ZKV5U1NDO78,B000RTPT8M,5.0
21497,AJWOIC9QYV8AV,B0046D754G,5.0
21498,A1BKJXQQQQSGAM,B0017QK7A4,5.0
21499,A27OTTW1CSOYWX,B006OZF4KG,5.0
21500,A2GG2A2ZOBSNRN,B004RDUILC,5.0
21501,A2FFIW1SFUZ4QT,B002QI1F8A,4.0
21502,A3L3BVZ1R5S6AY,B0009MHJE4,5.0
21503,A7L44HUPRXYQ0,B002QA1VDW,4.0
21504,A2370I2A8GYV6T,B003MJ7Z0O,2.0
21505,A3L1MEXXDI4Q77,B00EA4MHN0,4.0
21506,A2YEQK39SBEORB,B00312PRU2,3.0
21507,A258HZD2AUG0U3,B0059NA3MI,4.0
21508,A2UM324B00HBC8,B0019TYZ66,5.0
21509,A1LUP8GH7ZMN9L,B00A51LI1O,5.0
21510,AXYKN3HWZ0IHR,B001R654TS,5.0
21511,A2DZ0L9S7USMSA,B004YBW5T0,5.0
21512,A2FFIW1SFUZ4QT,B002B4EFCC,5.0
21513,A7L44HUPRXYQ0,B004DK4CH0,5.0
21514,A2YEQK39SBEORB,B0048KSGZO,4.0
21515,A2S1YJ7VY05FVB,B003JTF3VK,3.0
21516,A2X97IK093CNIM,B00B22BCJS,1.0
21517,AKMEY1BSHSDG7,B0006ZHCK0,5.0
21518,A2NHTHW2BRZT66,B0007V6PFQ,5.0
21519,A3L3BVZ1R5S6AY,B004DIUWAI,5.0
21520,A2LBUY6PLHYP86,B007N19DDE,3.0
21521,A1IIW9C4A5DTDR,B005BF1M10,5.0
21522,AA95FYFIP38RM,B0039UT9QE,5.0
21523,AZKN9KO2ECFFZ,B008QMWPKM,5.0
21524,A20GDQHUTTJ99A,B00D2IFG8S,5.0
21525,A3J93P4GWMMSRK,B000VUT3O8,5.0
21526,A3B5ZCW04G80X1,B0039UT9QE,2.0
21527,AE5LM84MM86WK,B004DIUWAI,3.0
21528,A11CRJ5LQ5SYNY,B00AE07H0M,4.0
21529,AAWJY7ZTAOZVU,B004DKAYUE,3.0
21530,A3HPCRD9RX351S,B00DD94A4W,4.0
21531,A2GG2A2ZOBSNRN,B004HYLRA2,5.0
21532,A2QD2LG9F6A2GL,B00021KD2C,1.0
21533,AL5IW29C1ZI5U,B00BQ76XK2,4.0
21534,ATZDGPMWR6N5D,B00CNE2GOO,5.0
21535,A3SUBTX91DBW3X,B002S8S036,5.0
21536,A2Y8WPOQM3SH3N,B003VN1ING,2.0
21537,A2BIOHEVF0LCHW,B00A51P1VC,4.0
21538,A28VIMG9J06BLP,B000VBDWQC,5.0
21539,A269H3SS90XMHS,B00D5MQHCK,4.0
21540,A2FFIW1SFUZ4QT,B000IOFQWK,5.0
21541,A15V4TJBVYLK94,B000YB70PS,5.0
21542,A2XRRNI714CKRW,B000V1EM34,5.0
21543,A2FFIW1SFUZ4QT,B001KYPZRS,3.0
21544,AHN86VFJIJ2JP,B000629ZHG,4.0
21545,A317RWPY08I5QX,B000JVA80C,5.0
21546,A1PFVL4URO2SAG,B0018HH444,4.0
21547,AHN86VFJIJ2JP,B000XFWO10,5.0
21548,A27OTTW1CSOYWX,B002QI1F8A,4.0
21550,A1ITM35N8WQTWW,B003COAFPQ,5.0
21551,A7L44HUPRXYQ0,B006JZ46KU,2.0
21552,A2JSOWI419DKEU,B000YHLOC2,4.0
21553,A7L44HUPRXYQ0,B0062W4T98,1.0
21554,A059547920Q3LZVFHLPI3,B004DIXYWG,5.0
21555,A3CRYCM9RET3P1,B003FXE6VI,5.0
21556,A2GG2A2ZOBSNRN,B0039YQG1Q,5.0
21557,A2370I2A8GYV6T,B0048KSGZO,4.0
21558,AJWOIC9QYV8AV,B0007CXXGO,5.0
21559,A1HC0DV6RF4PJ2,B0019R0V5M,2.0
21560,A2LFH2UJJUKXKJ,B00ELNDKUY,5.0
21561,A2V5R832QCSOMX,B000TZJVBK,5.0
21562,A3SVG6JU74U10J,B001DBPZQE,3.0
21563,A3109TRPP4LPRI,B004Z40048,5.0
21564,A3ULUMA21HUH9P,B003IHOV7A,4.0
21565,A2X97IK093CNIM,B001JQLNJG,4.0
21566,A1Z1E5FG4HSRBE,B002RT71Y0,5.0
21567,AE5LM84MM86WK,B008LF5U7E,5.0
21568,A059547920Q3LZVFHLPI3,B000052WYD,5.0
21569,A059547920Q3LZVFHLPI3,B008YI2U12,4.0
21570,A2UM324B00HBC8,B007WGJHT0,5.0
21571,AJWOIC9QYV8AV,B004C4BUGI,2.0
21572,A1SYEY0VXLA17Z,B000IOFQWK,5.0
21573,A1GQAKL9CGQLP1,B001F51V3E,5.0
21574,A2548ELQMB9QEN,B000V1QLEM,5.0
21575,A3O7RCSO97RII9,B00150LT40,4.0
21576,A2Y8WPOQM3SH3N,B003VMXYLG,5.0
21577,AG0Y1HENVWVDI,B000142C1A,5.0
21578,A14ENWEKTHCBXR,B009ZRFJFA,4.0
21579,A1NPL5Q3R58KVN,B004H53CY0,3.0
21580,A2YEQK39SBEORB,B001619ZFI,5.0
21581,A1NPL5Q3R58KVN,B004H4TWJU,3.0
21582,AAWJY7ZTAOZVU,B003UO3QTU,3.0
21583,A317RWPY08I5QX,B000POX044,5.0
21584,A317RWPY08I5QX,B000WYZ9Q4,5.0
21585,AH1WO4RD371X,B007Q0WW0S,3.0
21586,A16CJ43AY3ATPC,B00BSKJ6AG,5.0
21588,AD5LHZ19FZ8G3,B002IRIGZO,3.0
21589,A1OS4KPCCWY936,B00912CL5K,5.0
21590,A2V8Z31QX6EPFG,B008LF5U7E,4.0
21591,AVRETYXK7QZET,B0007CXXGO,5.0
21592,A2FFIW1SFUZ4QT,B002HPBF32,5.0
21593,A2548ELQMB9QEN,B000LNWUIG,3.0
21594,AE5LM84MM86WK,B002ULRAQE,4.0
21595,A059547920Q3LZVFHLPI3,B007HPG4UQ,3.0
21596,A2370I2A8GYV6T,B001T8S928,5.0
21597,A2VS44BTWZ9Q5,B003H8180I,2.0
21598,AE5LM84MM86WK,B002LFNQT4,2.0
21599,A2LFH2UJJUKXKJ,B007HOCQVS,5.0
21600,A3S8WLKSVWTZJV,B000IIHDT0,5.0
21601,A059547920Q3LZVFHLPI3,B00A51LI1O,4.0
21602,A1BKJXQQQQSGAM,B0016BHJEW,5.0
21603,A3BMXSEUUD092W,B004BCT7G6,5.0
21605,A2370I2A8GYV6T,B003KZBI30,5.0
21606,A27OTTW1CSOYWX,B004KRYVZ4,5.0
21607,A1F6I9B53VSUW8,B004SY3WSQ,5.0
21608,A2RSRC4YPGPUWB,B001P1ZELS,4.0
21609,A2X97IK093CNIM,B001JQLNRI,4.0
21610,A2XRRNI714CKRW,B007FAOUOA,2.0
21611,A2BFIYZYNK54QX,B00A3Q9LPG,2.0
21612,A24R4QIBEU7GE5,B00DV81430,5.0
21613,A1BM7SFYKDAHPQ,B000YG82HI,5.0
21614,A059547920Q3LZVFHLPI3,B008JVZMDM,5.0
21615,A2BIOHEVF0LCHW,B008JVZMDM,2.0
21616,AJWOIC9QYV8AV,B000QX7YCI,5.0
21617,A17IOZ8Y500LLW,B00DQ2IMVS,4.0
21618,A2V5R832QCSOMX,B000LUX3VC,5.0
21619,A317RWPY08I5QX,B0027A7CLG,5.0
