"","asin","avg.rating","brand","categories","price","salesRank","title"
"2156","B000VAHAQ6",1,"T3","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",94.72,"{'Beauty': 11056}","T3 Micro Featherweight Hair Dryer"
"2157","B000VB9YEQ",3.67,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",29.94,"{'Beauty': 108627}","Maybelline Full 'n Soft Waterproof Mascara, Dark Brown"
"2158","B000VBDWQC",4.16,"Maybelline","[['Beauty', 'Makeup', 'Face', 'Foundation']]",1.1,"{'Beauty': 21753}","Maybelline New York Dream Matte Mousse Foundation, Light Beige, 0.64 Ounce"
"2159","B000VCN6KI",4.5,"Avalon","[['Beauty', 'Skin Care', 'Face', 'Toners & Astringents']]",9.38," ","AVALON ORGANICS, CoQ10 Perfecting Facial Toner - 8 oz"
"2160","B000VD1UM8",5,"Kirk&#39;s","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",4.07,"{'Beauty': 137725}","Kirk's Castile: Coco Castile Bar Soap, Original 4 oz"
"2161","B000VD8TMW",5,"Scalpmaster","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",3.92,"{'Beauty': 20378}","Scalpmaster 8&quot; Nano Rat Tail Comb"
"2162","B000VDAFHE",4,"Satin Edge","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Repair']]",4.25,"{'Beauty': 2610}","Satin Edge 2 Sided Ingrown Toenail File"
"2163","B000VDFKLK",2.75,"Satin Edge","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Repair']]",4.48,"{'Beauty': 3578}","Satin Edge 2 Sided Ingrown Toenail Lifter, 8.0 Ounce"
"2164","B000VDUOFM",3.46,"Ardell","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",1.79,"{'Beauty': 4365}","Ardell Brow and Lash Growth Accelerator"
"2165","B000VDYXT0",4.5,"Body Drench","[['Beauty', 'Skin Care', 'Sun', 'Self-Tanners & Bronzers']]",8.09,"{'Beauty': 8102}","Body Drench Quick Tan Mist"
"2166","B000VEMWB0",4.33," ","[['Beauty', 'Skin Care', 'Face', 'Toners & Astringents']]",19.6,"{'Beauty': 29917}","Prep skin refresher helps remove dead skin cells, excess oil, and any residue after cleansing. Prep will stimulate new skin cells and promote a clear, smooth, healthy looking complexion."
"2167","B000VEN3RW",3.18," ","[['Beauty', 'Skin Care', 'Face', 'Toners & Astringents']]",10,"{'Beauty': 1291}","Neutralizer skin pH balancer helps balance the pH of your skin for the safe and effective neutralization after peeling."
"2168","B000VEPHYY",4.3,"Ardell","[['Beauty', 'Makeup', 'Eyes', 'Eyebrow Color']]",1.49,"{'Beauty': 10910}","Ardell Brow Sculpting Gel - Clear 7.3ml/0.25oz"
"2169","B000VEWF2Q",4,"Dead Sea Premier","[['Beauty', 'Skin Care', 'Eyes', 'Creams']]",13.99,"{'Beauty': 1089}","Premier Usa Dead Sea Eye Cream (35 ml/1.20 oz)"
"2170","B000VF023E",4.17,"Premier","[['Beauty', 'Skin Care', 'Eyes', 'Serums']]",18.99,"{'Beauty': 14270}","Premier Dead Sea Eye Serum 35ml 1.2 Fl.oz"
"2171","B000VF5WVG",2.67,"Dead Sea Premier","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes']]",29,"{'Beauty': 55629}","Premier by Dead Sea Premier Luxury Collection Milk Cleanser, 8.5 fl oz"
"2172","B000VFUS0Q",4,"Mary Kay","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions']]",17.96,"{'Beauty': 8168}","Mary Kay Intense Moisturizing Cream (Dry Skin)"
"2173","B000VHAA84",2.5,"Alterna","[['Beauty', 'Hair Care', 'Shampoos']]",16.95,"{'Beauty': 74466}","Alterna Caviar Seasilk Volume Shampoo, 8.5-Ounce Bottle"
"2174","B000VHH6S6",5,"Alterna","[['Beauty', 'Hair Care', 'Conditioners']]",37.99,"{'Beauty': 27749}","Alterna The Science of 10 Conditioner, 6.7-Ounce Bottle"
"2175","B000VHH712",5,"Alterna","[['Beauty', 'Hair Care', 'Shampoos']]",26.41,"{'Beauty': 73579}","Alterna Caviar Seasilk Moist Shampoo, 8.5-Ounce Bottle"
"2176","B000VHH71W",5," ","[['Beauty', 'Hair Care', 'Shampoos']]",NA,"{'Beauty': 189273}","Alterna Caviar Anti-Aging Moisture Shampoo with Seasilk, 33.83-Ounce Bottle"
"2177","B000VHTU80",4,"Fantasea","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers']]",6.52,"{'Beauty': 7291}","Fantasea Large Jar 8.5 oz. (Pack of 6)"
"2178","B000VI1186",3.71,"DL Professional","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Brushes']]",4.01,"{'Beauty': 3388}","DL Professional Dotting Tool with Nail Art Brush"
"2179","B000VICKKO",3.75,"Groganics","[['Beauty', 'Hair Care', 'Shampoos']]",8.29,"{'Beauty': 19537}","Groganics Deep Freeze Follicle Cleanser Shampoo &amp; Scalp Abosorbent Shampoo, 8 Ounce"
"2180","B000VJ7PC6",5,"Diesel","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",62.83,"{'Beauty': 119770}","Diesel Fuel For Life by Diesel For Men. Eau De Toilette Spray 1.7-Ounces"
"2181","B000VJRCNI",4.5,"Fantasea","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers']]",7.51,"{'Beauty': 7168}","Fantasea Acrylic Jar 0.20 oz. (Pack of 12)"
"2182","B000VLH8W6",4.67,"Balla","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",16.99,"{'Beauty': 1432}","Balla Powder Talc For Men, Original 100 g"
"2183","B000VNIZGM",4.62,"Paul Mitchell","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",18.18,"{'Beauty': 3335}","Paul Mitchell Super Skinny Serum Unisex, 8.5 Ounce"
"2184","B000VOHR88",3.25," ","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",20.51,"{'Beauty': 42514}","Kiss Her By Kiss For Women, Eau De Parfume Spray, 3.4-Ounce Bottle"
"2185","B000VOJHE0",5,"Beckham","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",15.55,"{'Beauty': 44748}","Intimately Beckham By Beckham For Men, Eau De Toilette Spray, 2.5-Ounce Bottle"
"2186","B000VOLCO8",4.67,"adidas","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",8.32,"{'Beauty': 1575}","Adidas Team Force By Adidas For Men, Eau De Toilette Spray, 3.4-Ounce Bottle"
"2187","B000VOLCPC",5,"adidas","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette']]",6.33,"{'Beauty': 16638}","Adidas Floral Dream by Adidas for Women - 1.7 Ounce EDT Spray"
"2188","B000VOLKWW",4.2,"Coty","[['Beauty', 'Fragrance', ""Men's"", 'Cologne']]",9.03,"{'Beauty': 5226}","Aspen by Coty for Men - 4 Ounce EDC Spray"
"2189","B000VOLNLA",4.67,"Kiss","[['Beauty', 'Fragrance', ""Men's"", 'Cologne']]",8.99,"{'Beauty': 73347}","Kiss Him By Kiss For Men, Cologne Spray, 3.4-Ounce Bottle"
"2190","B000VOMZOY",4,"adidas","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",8.42,"{'Beauty': 10434}","Adidas Ice Dive By Adidas For Men, Eau De Toilette Spray, 3.4-Ounce Bottle"
"2191","B000VON4NK",5,"Salvatore Ferragamo","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette']]",27.99,"{'Beauty': 7295}","Incanto Shine By Salvatore Ferragamo For Women, Eau De Toilette Spray, 3.4-Ounce Bottle"
"2192","B000VON5F2",4,"adidas","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",8.35,"{'Beauty': 7797}","Adidas Dynamic Pulse  By Adidas For Men, Eau De Toilette Spray, 3.4-Ounce Bottle"
"2193","B000VON818",5,"Coty","[['Beauty', 'Fragrance', ""Women's"", 'Cologne']]",9.95,"{'Beauty': 10253}","Jovan White Musk By Jovan For Women, Cologne Spray, 3.25-Ounce Bottle"
"2194","B000VOP79O",3.4,"adidas","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",6.18,"{'Health & Personal Care': 18678}","Adidas Fruity Rhythm by Adidas for Women - 1.7 Ounce EDT Spray"
"2195","B000VOP7YO",4,"Narciso Rodriguez","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",47,"{'Beauty': 29752}","Narciso Rodriguez By Narciso Rodriguez For Women, Eau De Parfum Spray, 1.6-Ounce Bottle"
"2196","B000VOPALY",5,"Aquolina","[['Beauty', 'Fragrance', ""Women's""]]",12.95,"{'Beauty': 52965}","Pink Sugar By Aquolina For Women, Deodorant Spray, 3.4-Ounce Bottle"
"2197","B000VOPG0E",5,"Dolce &amp; Gabbana","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",30.54,"{'Health & Personal Care': 5636}","D &amp; G Light Blue By Dolce &amp; Gabbana For Men, Eau De Toilette Spray, 2.5-Ounce Bottle"
"2198","B000VOPI4S",4.75,"Lomani","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",9.8,"{'Beauty': 14963}","Lomani By Lomani For Men, Eau De Toilette Spray, 3.3-Ounce Bottle"
"2199","B000VP9BWW",3.17,"Biolage by Matrix","[['Beauty', 'Hair Care', 'Shampoo & Conditioner Sets']]",34.98,"{'Beauty': 241}","Matrix Biolage Colorcaretherapie Color Care Shampoo and Conditioner Set 33.8oz 1 Liter"
"2200","B000VPG5EE",3.5,"Nexxus","[['Beauty', 'Hair Care', 'Shampoos']]",10.98,"{'Beauty': 8601}","Nexxus Therappe Shampoo, Luxurious Moisturizing, 13.5 oz."
"2201","B000VPPUEA",4.04,"Bio","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",3.92,"{'Beauty': 828}","Bio-Oil, 2-Ounce Bottle"
"2202","B000VQEQXA",3.33," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",8.39,"{'Beauty': 2112}","Paris Fair &amp; White Gel Creme Strong Bleaching Treatment"
"2203","B000VRRE2O",3.4,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers']]",16.49,"{'Beauty': 9782}","Conair 62501z Small Spiral, 12 Pack, Colors may vary"
"2204","B000VRTE9A",4.57,"Now Foods","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",13.49,"{'Health & Personal Care': 5426}","NOW Foods - E-Oil 32,000 Iu 1 Oz"
"2205","B000VS8VZM",5,"Avlon","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",25.17,"{'Beauty': 4495}","Avlon Affirm 5 In 1 Reconstructor"
"2206","B000VSG1PO",4.5,"Shu Uemura","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Curlers']]",14.46,"{'Beauty': 112}","SHU UEMURA EYELASH CURLER 1 EACH WITH 1 FREE SILICONE REFILL"
"2207","B000VSYD4K",4.5,"Scunci","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Ponytail Holders']]",1.5,"{'Beauty': 9630}","Scunci Effortless Beauty Mini Slinky Black Twisters, 6-Count"
"2208","B000VSZDVW",4.6,"Shea Terra Organics","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",17,"{'Health & Personal Care': 8376}","Shea Terra Organics Moroccan Argan Oil (Certified Organic)"
"2209","B000VT2GYS",3.25,"Goody","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers']]",11.59,"{'Beauty': 15643}","Goody Styling Essentials Roller, Multi Pack, 31 Count"
"2210","B000VT54QA",4,"Scunci","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Decorative Combs']]",1.99,"{'Beauty': 4803}","Scunci Effortless Beauty Assorted Side Combs, 7cm, 12-Count"
"2211","B000VTQCIY",2.5,"TIGI","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",10.46,"{'Beauty': 5556}","Bed Head Control Freak Serum by TIGI for Unisex - 8.45 oz Serum"
"2212","B000VTRJMM",4.75," ","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",NA,"{'Beauty': 92141}","CHI Silk Infusion - 6 oz."
"2213","B000VTVA7M",4.1,"OPI","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",10.2,"{'Beauty': 17885}","OPI Axxium No-cleanse Uv Top Sealer"
"2214","B000VTVD6A",4.5," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",NA,"{'Beauty': 88825}","CHI by CHI 44 IRON GUARD THERMAL PROTECTING SPRAY 8.5 OZ"
"2215","B000VUKQ8K",3.6,"Diane","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers']]",5.25,"{'Beauty': 30949}","Diane Snap On Magnetic Roller, Purple, 1.75&quot;, 6/bag"
"2216","B000VUO8VG",4.5,"MIZANI","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",10.89,"{'Beauty': 20747}","H2O Intense Strengthening Night-Time Treatment Unisex by Mizani, 5 Ounce"
"2217","B000VUT39S",4.71,"Orly","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",6.16,"{'Beauty': 22650}","Orly Base Nail Coat, Bonder, 0.6 Ounce"
"2218","B000VUT3O8",4.5,"Nail Tek","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Strengthening']]",7.9,"{'Beauty': 14092}","Nail Tek Xtra Maximum Strength Formula Nail Strengthener .5 Oz."
"2219","B000VUV9QI",4.8,"Classic","[['Beauty', 'Tools & Accessories', 'Cotton & Swabs', 'Cotton Balls']]",5.99,"{'Health & Personal Care': 15410}","Classic Cotton Balls Jumbo Size, 100 Count"
"2220","B000VUX7JU",3,"Islandoffer","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment']]",1.72,"{'Beauty': 79622}","Practice Finger Nail Art, Acrylic Nails, Gel Nails, Polishing"
"2221","B000VUYDJI",4.75,"Seche","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",4.74,"{'Beauty': 35560}","Seche: Vite Dry Fast Top Coat, 0.5 oz"
"2222","B000VUYHSU",3,"HoneyBee Gardens","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",9.99,"{'Beauty': 98627}","Truly Natural Mascara Chocolate Truffle Honeybee Gardens Inc 6 ml Mascara"
"2223","B000VUYSA2",3.67,"Ella International","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",10.57,"{'Beauty': 8106}","Ella International Lip Chic Lipstick Sealer 0.25oz (7ml)"
"2224","B000VUZVQM",4,"Essie","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",6.53,"{'Beauty': 17907}","Essie 3-Way Glaze Sealer, Base &amp; Topcoat .5 oz."
"2225","B000VV0JNQ",3.5,"Lotus","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Brushes']]",5.58,"{'Beauty': 28405}","New England/Earthline - Face Brush Natural Bristle Wood Hand - Skincare &amp; Spa Products"
"2226","B000VV1YOY",4.67,"Essie","[['Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils']]",6.79,"{'Beauty': 10943}","Essie Apricot Cuticle Oil Nail Treatment"
"2227","B000VV1ZMU",4.07,"Model in a Bottle","[['Beauty', 'Makeup', 'Eyes', 'Eyebrow Color']]",8.37,"{'Beauty': 875}","Model in a Bottle Model In a Bottle Long Lasting Eyebrow Sealer"
"2228","B000VV21U0",5,"New England Naturals","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs']]",2.85,"{'Beauty': 12385}","Nens Loofah Sponge 8in."
"2229","B000VVD6ZE",4.33,"Alberto VO5","[['Beauty', 'Hair Care', 'Shampoos']]",8.99,"{'Beauty': 117941}","Alberto VO5 Tea Therapy Tea Shampoo, Vanilla Mint, 15 Ounce"
"2230","B000VW7P3W",3.67,"Fair &amp; White","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",12.59,"{'Beauty': 95540}","Fair &amp; White Exclusive Gel Creme Whitenizer #08003"
"2231","B000VWL9KC",5," ","[['Beauty', 'Makeup', 'Lips', 'Lip Glosses']]",15,"{'Beauty': 181216}","bareMinerals Natural Lip Gloss, 7 Layer Cake, .14 fl oz"
"2232","B000VWP156",4,"Too Faced","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",22.99,"{'Beauty': 36869}","Too Faced Cosmetics Kabuki Brush"
"2233","B000VWPQ9C",5,"MIZANI","[['Beauty', 'Hair Care', 'Hair Relaxers', 'Activators']]",18,"{'Beauty': 41539}","Mizani sensitive scalp relaxer 4app"
"2234","B000VWSER8",5,"theBalm","[['Beauty', 'Makeup', 'Eyes', 'Glitter & Shimmer']]",9.68,"{'Beauty': 76919}","theBalm - Overshadows Sexpot Series (Work is Overrated)"
"2235","B000VWSKJU",4,"Diane","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",2.99,"{'Beauty': 84734}","Diane Comb 10&quot; Rake Handle # 142"
"2236","B000VXPAPQ",1,"MIZANI","[['Beauty', 'Hair Care', 'Hair Relaxers', 'Conditioners']]",10.48,"{'Beauty': 23631}","Mizani Butter Blend Relaxer Normal, Moderate-Maximum Curl Reduction 30 oz"
"2237","B000VXUUR4",4.33,"MIZANI","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",10.39,"{'Beauty': 8914}","Mizani Smooth Guard Serum, Thermasmooth, 3.4 Ounce"
"2238","B000VXVEGA",3,"MIZANI","[['Beauty', 'Hair Care', 'Hair Relaxers', 'Conditioners']]",14.45,"{'Beauty': 44295}","Mizani Butter Blend Relaxer Mild, Minimal-Moderate Curl Reduction 30 oz"
"2239","B000VY2ZAI",3.5,"Avlon","[['Beauty', 'Hair Care', 'Shampoos']]",5.59,"{'Beauty': 77593}","AVLON Keracare Hydrating Detangling Unisex Shampoo, 8 Ounce"
"2240","B000VYHG9S",5,"Village Naturals","[['Beauty', 'Bath & Body', 'Bath', 'Minerals & Salts']]",14.52,"{}","Village Naturals Therapy Cold &amp; Allergy Mineral Bath Soak 20 oz"
"2241","B000VYIH3M",4,"Avlon","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",26.07,"{'Beauty': 112627}","Avlon Keracare Foam Wrap - Set Lotion 32oz"
"2242","B000VZ9UI2",4.33,"Bed Head","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",14.37,"{'Beauty': 9471}","Bed Head Superstar Blowdry Lotion 8.45 oz."
"2243","B000VZDWB8",4.67,"TIGI","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",9.99,"{'Beauty': 4116}","TIGI Bed Head Head Rush Shine Mist for Unisex, 5.07 Ounce"
"2244","B000VZS3VW",5,"ABBA","[['Beauty', 'Hair Care', 'Conditioners']]",19.92,"{'Beauty': 13227}","Pure Moisture Conditioner By ABBA for Unisex, 33.8 Ounce"
"2245","B000W0C07Y",4.5,"Sex In The City","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",12,"{'Health & Personal Care': 92423}","Sex In The City Kiss by Instyle Parfums Eau De Parfum Spray 3.4 oz"
"2246","B000W0HA7Y",4.33,"Generic","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",15.45,"{'Beauty': 3705}","Raw Mango Butter 16 oz"
"2247","B000W0YAOA",4.53,"China Glaze","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",4.37,"{'Beauty': 200757}","China Glaze Nail Lacquer, Draped in Valvet , 0.5 Fluid Ounce"
"2248","B000W303SE",3," ","[['Beauty', 'Hair Care', 'Shampoos']]",NA,"{'Beauty': 590083}","Garnier Fructis fortifying daily care shampoo - 25.4 Oz"
"2249","B000W30P46",2.5,"Diane","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",5.49,"{'Beauty': 61216}","Diane Tease &quot;N&quot; Style Brush * 3 Row Bristle Tease Brush"
"2250","B000W30RP8",4.5,"Suave","[['Beauty', 'Hair Care', 'Shampoos']]",5.95,"{'Beauty': 33227}","Suave Naturals Gentle Cleansing Shampoo, Waterfall Mist, 12 oz"
"2251","B000W3QDJ2",4.14,"Ace Classic","[['Beauty', 'Hair Care', 'Styling Tools', 'Scissors']]",11.73,"{'Beauty': 344}","ACE Classic All Purpose Comb to Goody 6.5 Inches Hair Cutting Scissors"
"2252","B000W3T4O8",4.88,"Now Foods","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",13.95,"{'Health & Personal Care': 5657}","Now Foods Geranium Oil Egyptian, 1-Ounce"
"2253","B000W3VABS",5,"Papoutsanis","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",20.15,"{'Beauty': 22719}","Papoutsanis Pure Greek Olive Oil Soap 6 PACK of 8.8 Oz (250g) Bars"
"2254","B000W3WP1W",3.2,"Nature and herbs","[['Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs']]",7.19,"{'Health & Personal Care': 20981}","100% Pure African Black Liqiud Soap 8 oz"
"2255","B000W7EZJS",4.71,"OPI","[['Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils']]",5.73,"{'Beauty': 9262}","OPI Avoplex Cuticle Oil To Go Nail, 0.25-Fluid Ounce (Pack of 2)"
"2256","B000W8JZII",5,"Bioelements","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Gels']]",32.04,"{'Beauty': 36310}","Bioelements Sensitive Skin Cleanser, 4-Ounce"
"2257","B000W96VLQ",5,"Skin so soft  Bath Oil","[['Beauty', 'Bath & Body', 'Bath', 'Oils']]",19.69,"{'Beauty': 766}","Avon SKIN SO SOFT Original Bath Oil - 24 fl. oz."
"2258","B000W9WZ34",3.8,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",1.29,"{'Beauty': 3668}","Maybelline New York Define-A-Lash Lengthening Washable Mascara, Very Black, 0.22 Fluid Ounce"
"2259","B000WBBHXG",4.67,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.9,"{'Beauty': 21347}","OPI Nail Polish Princesses Rule! NLR44 Color Lacquer Soft Shade"
"2260","B000WBBK7Y",5,"OPI","[['Beauty', 'Makeup', 'Nails']]",5.2,"{'Beauty': 105727}","Start to Finish Regular Formula, NTT70, OPI, 0.5 oz / Nail Treatments"
"2261","B000WBLYQG",4,"Oscar Blandi","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",25.36,"{'Beauty': 88036}","Oscar Blandi Jasmine Oil, 1.69 Ounce"
"2262","B000WBO3W8",4,"OPI","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",10.37,"{'Beauty': 1194}","OPI: Treatment &amp; Finish Bond-Aid pH Balancing Agent, 1 oz"
"2263","B000WDWDYQ",2,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.67,"{'Beauty': 69468}","opi Gargantuan Green Grape"
"2264","B000WE1PP8",4.67,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",4.55,"{'Beauty': 55079}","Opi Nail Lacquer, Need Sunglasses, 0.5 Fluid Ounce"
"2265","B000WE67MO",4.17,"Peter Thomas Roth","[['Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs']]",22.39,"{'Beauty': 7012}","Peter Thomas Roth Blemish Buffing Beads 8.5 fl oz"
"2266","B000WHWIWO",5,"Tweezerman","[['Beauty', 'Hair Care', 'Styling Tools', 'Scissors']]",18.32,"{'Health & Personal Care': 8355}","Tweezerman  Stainless 2000 Thinning Shears"
"2267","B000WHXL98",2.5,"Gold N Hot","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons']]",19.39,"{'Beauty': 36496}","Gold N Hot Gh2143 Ceramics Professional Ceramic Straightening Iron, 2-Inch"
"2268","B000WHYB1A",4.83,"Tweezerman","[['Beauty', 'Skin Care', 'Face']]",14.99,"{'Health & Personal Care': 7070}","Tweezerman  Stainless Brow Shaping Scissors and Brush"
"2269","B000WHYCGE",3.4,"Tweezerman","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Cutting Kits']]",13.49,"{'Health & Personal Care': 10738}","Stainless 2000 5&frac12; Shears"
"2270","B000WI0640",5,"Tweezerman","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",27,"{'Health & Personal Care': 24060}","Tweezerman  Stainless 2000 Styling Shears"
"2271","B000WIHR92",4.25,"Suave","[['Beauty', 'Hair Care', 'Conditioners']]",0.98,"{'Beauty': 5195}","Suave Naturals Refreshing Waterfall Mist Conditioner, 12 Ounce"
"2272","B000WJ4DYS",4,"Carol&#39;s Daughter","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",21.4,"{'Beauty': 13173}","Carol's Daughter, Lisa's Hair Elixir, 8 Ounce"
"2273","B000WJ5XNI",3,"Carol&#39;s Daughter","[['Beauty', 'Hair Care', 'Conditioners']]",13.5,"{'Beauty': 15516}","Carol's Daughter, Hair Balm, Packaging may Vary, 4 Ounce"
"2274","B000WM2V9O",5," ","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",NA,"{'Beauty': 175870}","Giorgio Armani Emporio Armani Diamonds Eau de Parfum Spray for Women, 3.4 Fluid Ounce"
"2275","B000WMHKD6",4.67,"Gunilla Of Sweden","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",32.99,"{'Beauty': 17235}","Lerosett Clay Masque"
"2276","B000WMIOJK",3.5,"Kenra","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",17.77,"{'Beauty': 6600}","Kenra Platinum Silkening Mist 5.3 oz."
"2277","B000WN593I",2.6,"TRESemme","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",2.64,"{'Beauty': 41311}","TRESemme' Shine Spray Smooth &amp; Silky"
"2278","B000WNLFBI",3.91,"Egyptian Magic","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",25.45,"{'Beauty': 457}","Egyptian Magic All Purpose Skin Cream Facial Treatment, 4 Ounce"
"2279","B000WNLH66",5," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands']]",27.96,"{'Beauty': 6954}","Rhinestones Crystal Wedding Bridal Pageant Princess Tiara Crown 3150"
